2018-11-28 16:56:09,b'Wouldn\xe2\x80\x99t be United if they had no delay #unitedairlines #orftoewr #ua4421'
2018-11-28 16:39:41,"b'I am being charged 1,400 dollars for changing my ticket because of a computer mistake by @united.  I am trying to g\xe2\x80\xa6 https://t.co/AOHHHodlVp'"
2018-11-28 16:33:21,b'Our lovely CPM Kiosks provide a fully Enhanced Sorting Point service for United US flights in their check-in area a\xe2\x80\xa6 https://t.co/G5TXnoKAGc'
2018-11-28 12:39:04,"b""RT @SolomoneSavelio: It's 7:30 AM. Just made it to the #unitedairlines gate. It's freezing. Slept 3 hrs. Got up at 4 AM. Drove 1:30 hrs her\xe2\x80\xa6"""
2018-11-28 12:38:07,"b""It's 7:30 AM. Just made it to the #unitedairlines gate. It's freezing. Slept 3 hrs. Got up at 4 AM. Drove 1:30 hrs\xe2\x80\xa6 https://t.co/EelUWAynRK"""
2018-11-28 12:02:54,b'Literally had a problem checking in (with only getting one boarding pass) then them measuring my backpack for a car\xe2\x80\xa6 https://t.co/JFZoQQqiqy'
2018-11-28 11:49:16,b'#Delta #Airlines #Phone #Number +1-833-222-2937 for Customer Assistance\nhttps://t.co/Vr3ANwoAbP\n#DeltaAirlines\xe2\x80\xa6 https://t.co/QMDgXjoSYG'
2018-11-28 11:48:30,b'#UnitedAirlines boarded us on the wrong flight \xf0\x9f\x98\x91 coooommmmmmeeeeeooon man'
2018-11-28 11:39:04,b'Flight got delayed cause crew showed up 35 min after departure time. Changed my nonstop flight with one stop flight\xe2\x80\xa6 https://t.co/iLm9cJmfB1'
2018-11-28 11:18:03,"b'#FlightNews : United Airlines have announced new routes from Paine Field, Everett, Washington which will be startin\xe2\x80\xa6 https://t.co/2gD4BI7rE2'"
2018-11-28 10:38:48,b'#unitedairlines #unitedairlinesreservations #unitedairlinesdeals #unitedairlinesofficialsite #unitedairlinesflights\xe2\x80\xa6 https://t.co/Yazh03e0c7'
2018-11-28 08:04:40,b'#unitedairlinesreservations #unitedairlines #unitedairlinesflights #unitedairlinesofficialsite\nYou can do the booki\xe2\x80\xa6 https://t.co/V8bfvVyeAp'
2018-11-28 07:27:47,b'#unitedAIRLINES : Everett Paine Field #flights will begin March 31.\nhttps://t.co/sJh9mWRCjQ https://t.co/Tro7usXBdW'
2018-11-28 07:18:46,b'#havenicetuesday #openday#goodmorning #relaxing #unitedairlines #memyself #musclestrong #muscleaddicted #underwear\xe2\x80\xa6 https://t.co/jB7WZ6Gqmt'
2018-11-28 05:59:37,b'#Island hopping over some tantalizing views with #unitedairlines \xf0\x9f\x9b\xab\xe2\x9c\x88\xef\xb8\x8f https://t.co/4ihsAc0em7 https://t.co/I3f6bABGC3'
2018-11-28 03:44:08,b'We are already over 2 hours late for departure and now have been taxing at ORD for an hour without any explaination\xe2\x80\xa6 https://t.co/uAZkApgFFh'
2018-11-28 01:49:39,b'\xe2\x80\x9cOh~ there ain\xe2\x80\x99t no rest for the wicked.\xe2\x80\x9d Taking off for a business trip to #LasVegas. \xf0\x9f\x98\x86 I\xe2\x80\x99m gonna need extra coffe\xe2\x80\xa6 https://t.co/CPoS2Q5Nmw'
2018-11-28 01:01:00,b'$765* &amp; up -- United Airlines Flights to Tahiti into Winter (Roundtrip) https://t.co/f5VpEN13wq #ppt #san\xe2\x80\xa6 https://t.co/bpg0ONKhZI'
2018-11-28 00:11:55,b'RT @Wcash108: @united two pots of gold on a United Jet. Thank you for the great service. #unitedairlines https://t.co/QuyRnq7XIJ'
2018-11-27 23:32:52,"b'RT @HChan03: My photo of the day. My flight to Los Angeles, California. #FLIGHT #MY #LosAngeles #California @united #UnitedAirlines https:/\xe2\x80\xa6'"
2018-11-27 23:32:43,"b'My photo of the day. My flight to Los Angeles, California. #FLIGHT #MY #LosAngeles #California @united\xe2\x80\xa6 https://t.co/Sylaskhbr2'"
2018-11-27 23:27:29,b'Learn a thing or two about how incredible human flight is on the Glide Podcast. Link in our bio! #WhyIFly\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\xe2\x80\xa6 https://t.co/D1cESLSaMc'
2018-11-27 23:25:01,b'I feel so disrespected by United airlines employees who treated me with so much indifference both at the Phoenix an\xe2\x80\xa6 https://t.co/K8Bs8jhAAm'
2018-11-27 23:20:36,b'Good Morning\n\n#unitedairlines #GeminiJets #\xe8\x81\xaf\xe5\x90\x88\xe8\x88\xaa\xe7\xa9\xba #united #geminijetsmodels #ColorAviation #ColorAround #united\xe2\x80\xa6 https://t.co/wJ2Q1b8sFi'
2018-11-27 22:21:32,b'#NotTheBestPicture but it was an #AwesomeSurprise that #MyKids popped up as part of #UnitedAirlines\xe2\x80\xa6 https://t.co/GTqL7AK2UL'
2018-11-27 21:14:46,"b'Now my rebooked flight is delayed because you are ""looking for another flight crew""... yet you literally just cance\xe2\x80\xa6 https://t.co/OQzwsCUQrj'"
2018-11-27 21:07:16,"b'Dear @united airlines, you have some pretty decent customer service representatives. Unfortunately, I know this bec\xe2\x80\xa6 https://t.co/qLZZyd86ia'"
2018-11-27 20:44:38,"b""#unitedairlines needs to up their charging game at LAS. It's 2018, there are no charging stations around the seats\xe2\x80\xa6 https://t.co/jAMUJtoPa5"""
2018-11-27 20:13:44,b'Ahh. My lawnmower with Jet Engines. Off again and happy to be back on United Metal.  #unitedairlines #aviation\xe2\x80\xa6 https://t.co/Y5Gk3qI9c5'
2018-11-27 17:26:04,b'OC bound. #unitedairlines #united #flythefriendlyskies #freedomtower #oneworldtrade @ Newark Liberty International\xe2\x80\xa6 https://t.co/ePcCVIhsHW'
2018-11-27 17:01:02,"b""Another flight to the Bay....I'm starting to feel sick again #unitedAIRLINES #flying #sick #gingercandy #gingerale\xe2\x80\xa6 https://t.co/zhU0vObwJE"""
2018-11-27 15:18:21,"b'@united it will be warmer in Chicago today than it was enroute on flight 977 this morning. Passengers in coats, glo\xe2\x80\xa6 https://t.co/alXBVCd484'"
2018-11-27 14:55:58,b'@Inc Or #UnitedAirlines selling cheap tickets on 3rd party sites w/tiny print saying no-carry on and then charging\xe2\x80\xa6 https://t.co/fhq21QWacR'
2018-11-27 14:55:44,b'@united I was in the hospital and had to cancel a flight. All I need is a confirmation email that I did not get a r\xe2\x80\xa6 https://t.co/164YiJaYSH'
2018-11-27 14:24:58,b'\xe2\x99\xa5 Fisher House!  #UnitedAirlines  #UnitedCharityMiles  #GivingTuesday https://t.co/8oRnUzUdIH'
2018-11-27 14:08:09,"b'I\xe2\x80\x99ve never waited so long to leave an airport, had to Deboard and then reboard and then sit in the terminal.... 2 h\xe2\x80\xa6 https://t.co/7Y97eREh5n'"
2018-11-27 12:58:44,b'Stay away from #UnitedAirlines and especially their basic economy.\nNo likey.  No ability to get refund or credit. L2L95W confirmation #'
2018-11-27 11:22:55,b'@Kristel_CLE @united Probably because you are a VIP!I\xe2\x80\x99ll never fly #unitedairlines again. Lost my #suitcase for 6 d\xe2\x80\xa6 https://t.co/iWjkkvApGN'
2018-11-27 11:03:24,"b""#Unitedairlines's best compensation to a 3 day delay is a 50$ voucher. And as expected, no reply to emails. This sh\xe2\x80\xa6 https://t.co/4bgybAa9yO"""
2018-11-27 10:23:13,b'Making the most of a 3 hour delay!! #unitedairlines #nyc #euregulation261 #sowho cares!! @ Edinburgh Airport https://t.co/a5K4MNZxBZ'
2018-11-27 10:07:11,"b'#UnitedAirlines - Thanks again, @UnitedAirlines --your crews did an AWESOME job taking care of our Dulles to Tampa\xe2\x80\xa6 https://t.co/XagTRECeyM'"
2018-11-27 09:38:23,b'@united UA257 10hr delay? But not cancelled? Ridiculous way to cost passengers time and money but not airline. Hote\xe2\x80\xa6 https://t.co/BetYgJOLui'
2018-11-27 09:02:07,"b""Please !! Don't book your flight with #UnitedAirlines you'll regret it. Been sitting @ the Airport for 15 hrs do to\xe2\x80\xa6 https://t.co/EOxOXGrA52"""
2018-11-27 05:53:37,b'#havenicetuesday #openday#goodmorning #relaxing #unitedairlines #memyself #musclestrong #muscleaddicted #underwear\xe2\x80\xa6 https://t.co/O82o4OJOo5'
2018-11-27 04:49:08,"b'Hey #UnitedAirlines, its not my fault that you changed my seat.  How \xe2\x80\x98bout you provide me with the service I paid f\xe2\x80\xa6 https://t.co/mtImWMMZFn'"
2018-11-27 04:49:07,b'#UnitedAirlines - sinks to a new low.  I paid for an Economy Plus seat and got a seat assigned.  Now they have reas\xe2\x80\xa6 https://t.co/Nhxx614YMP'
2018-11-27 04:20:47,b'There was just an incident near my gate- a woman lost her shit over another gate change and started screaming and c\xe2\x80\xa6 https://t.co/I65FU93Y3Z'
2018-11-27 03:08:10,b'To the lady that helped me today thank you ! #unitedAIRLINES'
2018-11-27 03:07:28,b'#unitedairlines you will always have a customer ! You have hired some good people'
2018-11-27 03:05:42,b'Had a great customer service experience today with #unitedairlines'
2018-11-27 02:09:19,"b""@united is damaged baggage a theme for y'all this holiday season? Can't seem to fly two flights without a baggage e\xe2\x80\xa6 https://t.co/Ymz4BhDEPq"""
2018-11-27 01:38:45,b'#unitedairlines still suck'
2018-11-27 01:10:42,b'Why does United Airlines post inconsistent information on their app than what is announced at the gate. #unitedairlines'
2018-11-27 00:50:49,b'Building a hanger to park our #unitedairlines airplane. https://t.co/lN6MLHZSSq'
2018-11-27 00:36:22,b'RT @DrChrisR: #UnitedAirlines- Loving my Polaris sear from Tokyo to Dulles! https://t.co/9HX9WI9uyQ'
2018-11-27 00:36:16,b'United Award Cyber Monday Sale to Europe https://t.co/NLyAtPfF7J via @YouTube\n#travelrewards #cybermondaysale\xe2\x80\xa6 https://t.co/jhvXvqwUC1'
2018-11-27 00:33:00,b'@united love your announcement flight to Madrid 51 bathrooms don\xe2\x80\x99t work while plane is on ground #unitedAIRLINES'
2018-11-27 00:12:49,b'RT @tkal: My little girl unexpectedly got to sit on the pilots chair in the cockpit of a #UnitedAirlines flight on #Thanksgiving Thankful f\xe2\x80\xa6'
2018-11-27 00:01:07,"b'#unitedAIRLINES UA2200 still stuck at gate, now people getting back on plane. What is going on?  Why are we not leaving?'"
2018-11-26 23:52:44,"b'#unitedairlines. Stuck on UA2200 at gate, letting selective people off keeping everyone else on.  What kind of third world airline is this?'"
2018-11-26 23:50:43,b'United Airlines 2019 NYC Half Marathon https://t.co/6GGIIA65zy Plan to stay with us! https://t.co/VxN3DiV7O8\xe2\x80\xa6 https://t.co/H5uBiKomAZ'
2018-11-26 23:33:20,"b'RT @GeminiJets: ON APPROACH! @GeminiJets 1:400-scale @united @LockheedMartin L-1011-500 N514PA, item GJUAL1689, Nov. 2018. See a list of gl\xe2\x80\xa6'"
2018-11-26 23:03:00,b'#UnitedAirlines- Loving my Polaris sear from Tokyo to Dulles! https://t.co/9HX9WI9uyQ'
2018-11-26 22:56:33,b'@united We\xe2\x80\x99ll be filming the United economy and business class cabin tomorrow and stopping in to the Polaris lounge\xe2\x80\xa6 https://t.co/GwEdUZ2SYi'
2018-11-26 22:48:50,b'The lines thru O\xe2\x80\x99Hare security are not bad. It\xe2\x80\x99s seeing all the trapped people after security walking around trying\xe2\x80\xa6 https://t.co/vQGslsI3h0'
2018-11-26 22:41:29,"b'I see a flight is leaving at 6:05, can you please assist me in getting on that flight #unitedairlines'"
2018-11-26 22:20:50,b'Been on hold for a half hour with #unitedairlines trying to fix a double charge they charged me super annoyed https://t.co/Sdfhs6BKLi'
2018-11-26 22:18:06,b'3/4 of the woman\xe2\x80\x99s recent trips on @united have been delayed. wonder why she even bothers flying with them.\xe2\x80\xa6 https://t.co/Ssz1zJqIE2'
2018-11-26 21:43:32,"b'In and out at Dulles. #dullesairport, #unitedairlines, #travelblues @ Washington Dulles International Airport https://t.co/c4rhrZHN2n'"
2018-11-26 20:52:46,b'My in-tterminal meal courtesy of #UnitedAirlines #waitingforthefriendlyskies https://t.co/JdModrLkZm'
2018-11-26 20:32:59,b'United airlines would rather have two first class seats go unused the then break policy and help lowly economy peop\xe2\x80\xa6 https://t.co/kIuQn3tTDz'
2018-11-26 20:07:11,b'It requires hundreds of people working behind the scenes to connect millions of customers safely over the busiest t\xe2\x80\xa6 https://t.co/h51azC8a3O'
2018-11-26 20:05:28,b'#UnitedAirlines your Star Alliance Gold lounge in the international terminal at #SFO is amateur. Better off just closing it.'
2018-11-26 18:52:56,b'On Saturday we flew over the ocean for our first time to this magical place called Maui \xf0\x9f\x92\x9c\xf0\x9f\x98\x8d\xf0\x9f\x9b\xab\xf0\x9f\x8c\x85\xf0\x9f\x8c\xb4\xf0\x9f\x8c\xba\xf0\x9f\x8f\x96 #UnitedAirlines\xe2\x80\xa6 https://t.co/9LwlT1mOxF'
2018-11-26 18:48:40,"b""#unitedairlines folks say you're responsive to social media....prove it. Forcing stranded Chicago-bound passengers\xe2\x80\xa6 https://t.co/nMSOnXsflC"""
2018-11-26 18:47:45,"b'Hey @United, just wanted to give you an update. I flew two wonderful @Delta flights yesterday (On the busiest trave\xe2\x80\xa6 https://t.co/y0o1XxUjFd'"
2018-11-26 17:57:00,b'How do you penalize clients for \xe2\x80\x9cbeing late\xe2\x80\x9d when the reality is that your desk agents are just being incompetent a\xe2\x80\xa6 https://t.co/6x7gDiZixf'
2018-11-26 17:54:47,b'How does #UnitedAirlines consistently keep getting away with their horrible customer service. - what just happened\xe2\x80\xa6 https://t.co/c8U72X4Fgm'
2018-11-26 17:52:09,"b""If you respect your sanity/well being PLEASE don't fly with @united just please \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f #unitedairlines #traveltips\xe2\x80\xa6 https://t.co/r6Pl4Za7YX"""
2018-11-26 17:39:45,b'Next stop Knoxville - IAD to TYS #UnitedAirlines Unitedairlines #Flythefriendlyskies Adorna Occhialini Carroll \xe2\x80\x94 tr\xe2\x80\xa6 https://t.co/KeQYDCyccz'
2018-11-26 17:27:30,"b'RT @GeminiJets: ON APPROACH! @GeminiJets 1:400-scale @united @LockheedMartin L-1011-500 N514PA, item GJUAL1689, Nov. 2018. See a list of gl\xe2\x80\xa6'"
2018-11-26 17:23:04,"b'ON APPROACH! @GeminiJets 1:400-scale @united @LockheedMartin L-1011-500 N514PA, item GJUAL1689, Nov. 2018. See a li\xe2\x80\xa6 https://t.co/dKxPvxZWCU'"
2018-11-26 17:17:07,b'#unitedAIRLINES  Your customer service sucks! I need to work today. Wow unbelievable. No wonder you suck!'
2018-11-26 17:15:49,b'#unitedAIRLINES did you have too much to drink with your turkey\xf0\x9f\x98\xb3'
2018-11-26 17:14:31,b'#unitedAIRLINES do you care about customer service? 30 minutes on hold now first flight is leaving soon! Seriously\xf0\x9f\x98\xa1'
2018-11-26 17:12:21,b'#unitedAIRLINES wake up your phone support or give local counter guys the authority to make changes. I can do nothi\xe2\x80\xa6 https://t.co/YuyARvURtL'
2018-11-26 17:07:20,b'#unitedAIRLINES customer service sucks. They know my flight is leaving in 20 minutes. I have been on phone waiting\xe2\x80\xa6 https://t.co/pi3BjXoJnk'
2018-11-26 16:40:43,"b'For security and to protect your own health, please take a shower before your flight. #UnitedAirlines \nNo la chingu\xe2\x80\xa6 https://t.co/y6V9v0vsUU'"
2018-11-26 15:39:51,"b'#unitedAIRLINES I need help to find a flight sooner, my morning flight was canceled and you offered me another 36 h\xe2\x80\xa6 https://t.co/n7WS0lddJl'"
2018-11-26 15:21:11,"b'#UnitedAirlines taking care of their customers (NOT). Exhorbitant prices for flights, they wont get her home for TW\xe2\x80\xa6 https://t.co/SJpbacuOTX'"
2018-11-26 15:15:51,"b'#UnitedAirlines to LAX. What a day to fly out after first season snowstorm in Chicago! (@ Gate B7 in Chicago, IL) https://t.co/GHaKKZqoWt'"
2018-11-26 15:00:40,b'$765* &amp; up -- United Airlines Flights to Tahiti into Winter (Roundtrip) https://t.co/f5VpEN13wq #ppt #sfo\xe2\x80\xa6 https://t.co/2RjXMd2HG6'
2018-11-26 14:49:04,b'Heading to Knoxville on this busy travel day. Weather has created issues for many but so far so good for me. Hoping\xe2\x80\xa6 https://t.co/VxOPD2lot0'
2018-11-26 13:48:14,b'RT @BTAspen: New Route Released - United Airlines now have a non stop flight from London Heathrow - Denver on a Boeing 787-8 Dreamliner @un\xe2\x80\xa6'
2018-11-26 13:09:23,b'Travel tip! If you travel on #unitedairlines and you have #staralliancegold and want a lounge in terminal A\xe2\x80\xa6 https://t.co/RVCcO4Volx'
2018-11-26 12:54:01,b'Too much love for this company. \n\nBest job ever! \xe2\x99\xbe \xe2\x9d\xa4\xef\xb8\x8f \xe2\x9c\x88\xef\xb8\x8f. \n\nHope I can rejoin United Airlines team!\xe2\x80\xa6 https://t.co/RGruY0iZB8'
2018-11-26 12:50:14,b'Little bit of rain here in Toronto. Now off to Calgary #aviation #toronto #calgary #aircanada #staralliance\xe2\x80\xa6 https://t.co/czTAT0EzEq'
2018-11-26 11:43:23,b'New Route Released - United Airlines now have a non stop flight from London Heathrow - Denver on a Boeing 787-8 Dre\xe2\x80\xa6 https://t.co/kzvnzxamgh'
2018-11-26 11:32:41,b'What do people think of this ? Do you think @united should retro one of their 787\xe2\x80\x99s ?? #boeing #boeing787\xe2\x80\xa6 https://t.co/IAdJ1IGGEA'
2018-11-26 10:04:19,"b'Delayed flight, cancelled connection, botched up reservation numbers, with no one at #UnitedAirlines customer servi\xe2\x80\xa6 https://t.co/7Yt3b1C456'"
2018-11-26 08:46:43,b'Great time in Positano! Now leaving Italy and flying back home into a snowstorm \xe2\x9d\x84\xef\xb8\x8f #dadwhereisyourhat\xe2\x80\xa6 https://t.co/fi1R4A3fCx'
2018-11-26 07:35:30,b'I love my \xe2\x81\xa6@united\xe2\x81\xa9 ! Love Oscar! Love my FA\xe2\x80\x99s. Love my pilots. Love my ground crew! Love my gate agents. my\xe2\x80\xa6 https://t.co/3oqgrubvNT'
2018-11-26 05:37:58,b'RT @tigerunicorn: (7/7) really am pushing my luck with undies right now. There are worse places to be stranded but apparently no plan when\xe2\x80\xa6'
2018-11-26 05:34:26,b'RT @tigerunicorn: (7/7) really am pushing my luck with undies right now. There are worse places to be stranded but apparently no plan when\xe2\x80\xa6'
2018-11-26 05:22:23,b'(7/7) really am pushing my luck with undies right now. There are worse places to be stranded but apparently no plan\xe2\x80\xa6 https://t.co/7Zu3l6is0q'
2018-11-26 05:11:50,"b'#UnitedAirlines stranded my daughter in Argentina.  On hold for 2 hours, and no way to reschedule online. They are\xe2\x80\xa6 https://t.co/Ln41EQHnXE'"
2018-11-26 04:59:15,b'HIGHLY disappointed in @united for ruining a brand new 4Moms playpen that we got as a gift this week. It was brand\xe2\x80\xa6 https://t.co/UwD6FmtINp'
2018-11-26 03:39:44,b'Flights Australia to #Cancun #Mexico from $1045 Return on #Qantas Airways and United #cheapflights #visitmexico\xe2\x80\xa6 https://t.co/errpJCvmZR'
2018-11-26 03:34:30,b'The internet is an amazing place. #unitedairlines https://t.co/Nukd5NHZ2q'
2018-11-26 03:31:51,b'#UnitedAirlines trying to change seats but have not been able to do so. Can you help? https://t.co/UkMAN6NGT5'
2018-11-26 02:59:54,"b'#UnitedAirlines i\xe2\x80\x99m so sick of their jingle ,  please change it up a little.... almost as bad as kars for kids.\xe2\x80\xa6 https://t.co/G2ioMboxrF'"
2018-11-26 02:43:44,"b'RT @moulidorai: While #UnitedAirlines is busy dragging &amp; dropping customers, @TurkishAirlines cabin crew helped a woman give birth at 42,00\xe2\x80\xa6'"
2018-11-26 02:41:52,"b'#UnitedAirlines sends both an email and text saying ""Check in!"", yet after answering the basic questions online, th\xe2\x80\xa6 https://t.co/vQx2vkb5ye'"
2018-11-26 02:25:48,b'@united on hold for well over an hour. Obviously I have nothing better to do. #outstandingcustomerservice \xf0\x9f\x99\x84\xe2\x80\xa6 https://t.co/EdBeSbeblf'
2018-11-26 02:10:31,b'I have never seen a more incompetent company as #UnitedAirlines   Every time it\xe2\x80\x99s something loss of cabin pressure\xe2\x80\xa6 https://t.co/llSdrrjDHV'
2018-11-26 01:53:29,"b""You've been all over and it's been all over you...... It's a beautiful day don't let it get away... #unitedairlines\xe2\x80\xa6 https://t.co/VKhthV205p"""
2018-11-26 01:41:16,b'RT @treasurotica: #Vintage #UnitedAirlines #Stewardess #FlightAttendant Black #Leather Bag  https://t.co/dFkarL7wya #United #purse #purses\xe2\x80\xa6'
2018-11-26 00:33:21,b'#unitedairlines #UA flt1001 Ewr to Mia flight been at the gate since 5:20pm and your just finding a techical issue\xe2\x80\xa6 https://t.co/c3uT7oy8eA'
2018-11-26 00:28:39,b'RT @fd8033: #americanairlines suck.  Son flew home from West Point and was delayed 4 times for maintenance issues. Had to change planes. Ju\xe2\x80\xa6'
2018-11-26 00:25:04,"b""Once again #amex shows it doesn't care at all about customers.  Let's call it #russex.  Wow, I thought\xe2\x80\xa6 https://t.co/Y86vCMvXzu"""
2018-11-26 00:21:36,"b"".@united come on guys, make us repeat customers and #help we found the alternate flights but can't make the change\xe2\x80\xa6 https://t.co/n91Fzn8xj6"""
2018-11-25 23:21:09,b'Full-service flights to New York from $926 return. All flights under $960 return! #cheapflights #pricewar\xe2\x80\xa6 https://t.co/D6hqMMB0pN'
2018-11-25 21:39:00,b'Off again. Now headed to Calgary via Chicago #boeing #unitedairlines #aviation #calgary #canada #chicago #travel https://t.co/ziC5qGPu37'
2018-11-25 21:33:51,b'@united Is there a way through my online profile or via the app to see what travel vouchers I have? Or do I need to\xe2\x80\xa6 https://t.co/E3yJypXeHK'
2018-11-25 20:40:36,"b'@united thirdly, flight 810 has been delayed twice not due to weather. All passengers were required to deplane and\xe2\x80\xa6 https://t.co/TEoQsbPfeu'"
2018-11-25 20:36:02,"b'@united secondly, if you take my bag claiming that there is no overhead bin space left please make sure that statem\xe2\x80\xa6 https://t.co/lDzebFWMQT'"
2018-11-25 20:25:34,"b'NYC &amp; USA in \xc2\xa3200s return from London, Manchester, Edinburgh &amp; Dublin. https://t.co/44YYJIcCDP\n.\n.\n.\n#sale #dublin\xe2\x80\xa6 https://t.co/0TmFdAbv6z'"
2018-11-25 20:20:57,"b'After a cancelled flight last night, I was lucky enough to sneak in an early morning flight to Chicago ahead of thi\xe2\x80\xa6 https://t.co/Qj35dJUWD2'"
2018-11-25 20:09:25,"b""Hey .@united way to cancel our 3:30pm flight out of @fly2ohare OHare Airport YESTERDAY for today's snowstorm that i\xe2\x80\xa6 https://t.co/nwjGcMUoik"""
2018-11-25 20:05:09,b'RT @TravelersOrg: Read this #SundayMusings for the #UnitedAirlines nightmare trip alone. Plus info on carmakers collecting owners data and\xe2\x80\xa6'
2018-11-25 20:00:53,b'$508* &amp; up -- United Airlines Flights to Hong Kong (Roundtrip) https://t.co/znOeA3T60Z #hkg #ord #unitedairlines https://t.co/6tfbGdx9Vi'
2018-11-25 19:52:30,b'@United $10.99 for in-flight Wi-Fi for a 50-minute flight from BOS-EWR....?!?!?  If you\xe2\x80\x99re going to charge this muc\xe2\x80\xa6 https://t.co/bw8daNl0sd'
2018-11-25 19:40:33,b'FIFTH delay from United Airlines today ... will we ever get to leave this airport? \xf0\x9f\x98\xab#fail #unitedAIRLINES'
2018-11-25 19:29:31,b'Read this #SundayMusings for the #UnitedAirlines nightmare trip alone. Plus info on carmakers collecting owners dat\xe2\x80\xa6 https://t.co/x4wdDU858z'
2018-11-25 18:49:43,b'Why is my friend getting screwed on @united? This isn\xe2\x80\x99t what I thought the \xe2\x80\x9cmile high club\xe2\x80\x9d meant! Help\xe2\x80\xa6 https://t.co/GWv0V52A2U'
2018-11-25 18:48:09,"b'#unitedAIRLINES ...how bad can you possibly get...have a plane, stewardesses and can\xe2\x80\x99t find your pilot ????   Miss Continental !!!'"
2018-11-25 18:39:06,b'RT @rajahtravel_com: Thanksgiving Day is indeed thanksgiving! #TopProducerAward #EtihadAirways #AmericanAirlines #UnitedAirlines\n\n#RajahTra\xe2\x80\xa6'
2018-11-25 18:08:16,b'7 Best Tweets about the #UnitedAirlines Scandal https://t.co/aQLuAEoAc1'
2018-11-25 18:00:17,"b'Kudos to #unitedAIRLINES, some minor issues concerning the entertainment 11/24 flight 50 from MAD to EWR. Offering\xe2\x80\xa6 https://t.co/s0e1J9ON9T'"
2018-11-25 17:56:03,b'RT @HappyKat9: Boycott United Airlines! Last year they bloody beat up a passenger &amp; now they kill a puppy!  Enough of this BS! #BoycottUnit\xe2\x80\xa6'
2018-11-25 17:53:40,b'RT @BeingFarhad: #BoycottUnitedAirlines Shame on you #unitedAIRLINES! Your airlines should be shut permanently! #worstairline @united https\xe2\x80\xa6'
2018-11-25 17:34:08,b'RT @fd8033: #americanairlines suck.  Son flew home from West Point and was delayed 4 times for maintenance issues. Had to change planes. Ju\xe2\x80\xa6'
2018-11-25 17:26:32,b'#americanairlines suck.  Son flew home from West Point and was delayed 4 times for maintenance issues. Had to chang\xe2\x80\xa6 https://t.co/RSQcsUg5PL'
2018-11-25 17:03:14,b'@united you better put your employees in check!... this is the holiday season and we are not going to be messing ar\xe2\x80\xa6 https://t.co/KsOqhGc55A'
2018-11-25 17:00:42,b'$788* &amp; up -- Flights to Buenos Aires Aboard United Airlines (Roundtrip) https://t.co/A8WZu2Zw0Y #eze #sfo\xe2\x80\xa6 https://t.co/QgHObyxMXw'
2018-11-25 16:41:57,"b""Discount airline just offered me the chance to bid on upgrades. Why don't you do this, #UnitedAirlines?"""
2018-11-25 16:29:44,"b'#Chocolate for the #UnitedAirlines #FlightCrew today.  Last #TradeShow of the year!! #Orlando, here I come.  Gettin\xe2\x80\xa6 https://t.co/iTjpNeDgSQ'"
2018-11-25 16:28:15,"b'#Chocolate for the #UnitedAirlines #FlightCrew today.  Last #TradeShow of the year!! #Orlando, here I come.  Gettin\xe2\x80\xa6 https://t.co/VUqGpLbjGz'"
2018-11-25 16:08:07,"b'#Chocolate for the #UnitedAirlines #FlightCrew today.  Last #TradeShow of the year!!  #Orlando, here I come.  Getti\xe2\x80\xa6 https://t.co/s58hSXxP94'"
2018-11-25 16:07:21,b'My little girl unexpectedly got to sit on the pilots chair in the cockpit of a #UnitedAirlines flight on\xe2\x80\xa6 https://t.co/vpesmR7Ygc'
2018-11-25 15:53:04,b'Good morning from LAX! \xe2\x9c\x88\xf0\x9f\x8c\x85\n\nMay today be better than yesterday. \xf0\x9f\x98\xa7 #LAX #LosAngelesInternationalAirport #LosAngelesCA\xe2\x80\xa6 https://t.co/6aWpGH5K20'
2018-11-25 15:47:17,"b'RT @nwoinfowarriors: #CaptainDanHanley 9/11 #Whistleblower vs #ALPA, #UnitedAirlines and the #FAA #csthetruth \xf0\x9f\x91\x89 https://t.co/p1Iodofegc\n\nDa\xe2\x80\xa6'"
2018-11-25 15:16:12,b'This is a first! My flight to SFO just landed 30 min EARLY!  Wow #UnitedAirlines'
2018-11-25 14:07:10,b'United and other airlines have the worst computer systems on earth. IT and dot com needs to be fired. It\xe2\x80\x99s ridiculo\xe2\x80\xa6 https://t.co/fagtiY6KS9'
2018-11-25 13:58:11,b'@united #filthy seat and #terrible service in #business class on #UA 415 on 11/24/18.  Great #pilots.  What is Osca\xe2\x80\xa6 https://t.co/qjmZyHyeqL'
2018-11-25 13:56:19,b'First flight was a success!! #flying #UnitedAirlines #Travel #Adventure #FamLeeAdventures https://t.co/5gDxYpsysk'
2018-11-25 13:13:25,b'Who thinks this guy is in my space? I am thing of how I am going to approach this situation. #travel #passenger\xe2\x80\xa6 https://t.co/Gf3IwUMJAc'
2018-11-25 13:00:59,b'United Airlines are giving away two return economy flights to Chicago O\xe2\x80\x99Hare and a two night stay in the Sheraton G\xe2\x80\xa6 https://t.co/VMgP9uAVT7'
2018-11-25 12:27:54,b'United Airlines | N21108 | Manchester Airport | 18/11/2018 #united #unitedairlines #n21108 #boeing #boeing757 #egcc\xe2\x80\xa6 https://t.co/n0PGUhRbwh'
